0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,emotion
-553.0237,46.03177,-21.52007,5.5730386,-9.859083,-12.668461,-9.651553,-13.648599,-7.5340805,-5.831368,-9.34634,-5.4160705,-6.5351715,202.14032,64.3444,40.170498,24.582167,19.12937,17.22604,15.212392,16.709576,16.370882,14.608748,10.954631,10.215237,16.015852,0.53422666,0.45832223,0.35455397,0.37751222,0.40133393,0.41580868,0.44044867,0.42557722,0.4074927,0.43278408,0.45804402,0.5603799,0.036409225,0.12989528,0.17711848,0.07208218,0.061346527,0.06633501,0.033428095,0.030978493,0.03029327,0.0137880435,0.0066283164,0.004840225,0.0064345584,0.0027306583,0.0010638055,0.0008839518,0.0010571775,0.0005693346,0.00048814234,0.00041176772,3051.0808,5429.3486,2230.6353,19.826466,0.21303749,0.25827825,0.008360631,1799.8192,1107.1779,103.359375,-5.7331087e-09,-3.562944e-08,-0.05584068,0.045213893,-0.02938581,surprised
-483.01492,40.542675,-23.204853,6.270291,-12.656092,-8.587963,-5.4148374,-11.997784,-6.789771,-5.5821786,-6.4795084,-4.5206037,-3.0085032,178.16086,58.448006,32.902237,27.321568,18.156847,16.310104,17.105848,16.4079,13.49186,14.446835,13.079104,10.345988,12.1276455,0.45528376,0.38512322,0.29935655,0.2549435,0.28037417,0.33172798,0.36548722,0.37450904,0.38142,0.38487643,0.4699898,0.50005,0.053645954,0.121376626,0.42577738,0.12646207,0.05955587,0.083993606,0.14444329,0.025825983,0.02979166,0.018725894,0.022616709,0.0066310414,0.010876934,0.004237647,0.0029237047,0.0022140832,0.0018789945,0.00082174805,0.0007005743,0.0011223528,2733.6528,4831.6367,2048.064,20.374067,0.21735047,0.198753,0.011096783,1903.9849,1102.9597,129.19922,-3.6730881e-07,1.881484e-05,-0.0296014,0.018686034,0.0024400086,surprised
-489.06592,44.49114,-28.897715,4.3337145,-14.19258,-11.042105,-4.5665154,-10.366758,-7.2144237,-4.9712234,-7.4395742,-3.500204,-1.9173814,179.28143,57.859035,36.828484,29.550133,17.129087,17.748331,16.231445,15.775444,15.853872,14.391623,12.405049,9.510791,15.49852,0.5343759,0.43312928,0.38135895,0.37407988,0.3729286,0.4045885,0.44108692,0.46828428,0.511934,0.4998838,0.5377229,0.5640363,0.042932414,0.13759573,0.3204565,0.11296695,0.084193274,0.07990842,0.1315881,0.06313779,0.03225059,0.022420343,0.007542104,0.014464816,0.017433565,0.0068535907,0.004638529,0.0019430702,0.0014847191,0.00069154124,0.0004709169,0.0005206515,3263.625,5796.5728,2417.5547,20.428246,0.12838283,0.2443472,0.011069601,1928.5929,1118.562,184.57031,2.0308933e-07,1.6832557e-07,-0.0029901792,0.016585488,0.021109175,surprised
-490.91187,38.854736,-19.532598,-1.0650867,-14.811544,-15.410852,-6.4174743,-15.206845,-9.446956,-7.6761694,-7.4159226,-2.3221266,-6.770137,196.2293,64.65169,38.348747,28.601685,24.155863,21.316002,13.008036,17.68661,15.599213,13.131959,10.495648,14.222804,15.013043,0.56351775,0.48486364,0.45074284,0.45807537,0.38920763,0.38651413,0.4485387,0.47375566,0.49039474,0.5134088,0.544569,0.547535,0.06298698,0.2735293,0.68987495,0.2938539,0.1324415,0.15835524,0.12105668,0.06905062,0.042685978,0.015033791,0.009549618,0.016729224,0.016131056,0.0071878186,0.003158536,0.0022642333,0.0030422467,0.0021430627,0.0024577284,0.0030679656,3455.1772,6129.592,2497.0496,19.009354,0.19684944,0.25452223,0.014776745,1809.4126,1099.0281,129.19922,1.0644967e-06,-1.1469209e-06,-0.03501864,0.051791158,-0.019504134,surprised
-465.28223,43.038464,-26.352478,-5.8623824,-16.32067,-13.405499,-11.180011,-17.254713,-8.791984,-7.2686167,-11.069212,-6.6633,-10.606695,186.4431,60.79902,41.630833,30.553282,20.101217,16.111826,13.815776,18.16997,14.993538,15.012276,11.778467,12.158455,15.571524,0.35444853,0.28434497,0.29564148,0.33008286,0.3028089,0.3446304,0.41670552,0.4353611,0.42176583,0.3746128,0.43362784,0.39837882,0.06350875,0.45818108,0.46047822,0.17000307,0.2464058,0.33861324,0.22955282,0.12519866,0.1576946,0.0640719,0.017743114,0.0140839415,0.022066226,0.0062670377,0.0049921786,0.0033686964,0.0036280842,0.003090167,0.003650088,0.0041522924,2775.7292,4779.7085,2006.2858,20.494331,0.21904369,0.20783879,0.015776126,1807.6613,1076.8406,129.19922,-6.3487726e-09,2.361996e-07,-0.039059147,-0.009556958,0.0059295404,surprised
-593.31793,62.371742,-5.299446,10.486059,3.5998008,-3.7394037,-14.44642,-8.095041,-3.9472637,-10.015744,-2.4369168,-3.180473,-5.9346514,168.00879,63.893414,27.654303,24.154835,18.247173,13.239225,19.095058,13.204111,10.499494,15.24448,8.614493,10.5821495,9.075437,0.42232123,0.43549877,0.42011648,0.48532924,0.5471386,0.45634446,0.35726863,0.4129181,0.47635984,0.44498953,0.44227672,0.44668236,0.027623767,0.049750723,0.073113926,0.04494694,0.04553605,0.010812039,0.009324558,0.0034978436,0.0016814745,0.0023858051,0.002004761,0.0010951967,0.00030675513,0.00023535098,0.00014021408,0.00012737137,0.00013302584,5.1488918e-05,5.3704156e-05,4.1860723e-05,2808.7886,5104.943,2240.962,20.10839,0.22810033,0.20296724,0.004571334,1612.5133,1105.6758,198.76804,9.283154e-08,-1.4915453e-06,0.006643832,-0.023122707,0.01604813,neutral
-593.7013,72.20715,1.7036997,16.612244,10.240721,0.09646994,-10.498026,-5.3944993,-0.04329605,-5.8105373,-0.016693175,-0.072203,-1.1989894,168.84789,62.983406,25.240248,23.509483,20.422256,15.019549,20.184093,13.860827,11.926241,15.550856,10.442061,11.845809,9.533442,0.47198418,0.5325387,0.46952698,0.50844496,0.5738795,0.59478796,0.58386487,0.5510482,0.5410002,0.4898354,0.48009995,0.46735442,0.026312908,0.046850793,0.07411281,0.033381607,0.020429993,0.004753284,0.0037460653,0.002242164,0.0019483314,0.0021248946,0.0019328693,0.00063316105,0.00025611834,0.0002016038,7.479122e-05,0.00017243919,0.00020106637,5.5689132e-05,8.14401e-05,0.00011923101,2588.5447,5368.89,2580.3972,21.11069,0.035115596,0.14955679,0.0043420843,1408.6156,1072.0516,123.046875,6.2804395e-07,1.3049422e-06,0.0053839865,0.013671064,-0.0068183546,neutral
-599.652,61.92516,-4.3128457,11.894312,4.9027863,-1.820398,-15.8661375,-7.4015183,-5.4577065,-9.652103,0.058900744,-4.813456,-4.99633,197.76817,68.051125,33.476807,24.900764,16.607868,12.243016,17.690388,12.801889,11.762109,16.061995,10.164775,10.588989,9.558935,0.44267926,0.46363083,0.51056373,0.53526884,0.5293611,0.48517686,0.4406627,0.36381477,0.39418316,0.49058184,0.49910802,0.5064273,0.031000914,0.034076486,0.064979814,0.052316308,0.028591963,0.007530005,0.013690737,0.009695269,0.0044006044,0.0029866078,0.0019935884,0.0019020915,0.00055268494,0.00026170447,0.00012959648,0.00031115426,0.00052174454,0.00025760796,0.00031710332,0.0002819414,3162.6963,5708.121,2426.9983,20.471014,0.18795486,0.2503756,0.004918234,1709.9664,1132.1951,172.26562,-4.048487e-09,-3.989348e-07,0.020160962,0.00052965333,-0.020049639,neutral
-589.3537,60.187405,0.3703618,11.354228,6.0094433,-0.013898174,-18.647108,-9.656213,-6.969059,-10.48793,-2.5980108,-3.4874303,-4.503586,185.82082,63.49534,32.54888,20.493929,18.589348,9.862354,17.782831,11.805531,10.678099,14.844007,9.337859,9.125912,9.675828,0.5365469,0.48746362,0.47250426,0.5319171,0.4860087,0.4323978,0.404916,0.40392134,0.42287877,0.48871103,0.53373396,0.5721745,0.031211765,0.03888725,0.06196941,0.103441946,0.05502862,0.008943703,0.017611628,0.014148116,0.00520551,0.0021631578,0.0029355348,0.0020116654,0.00046980503,0.0001500599,0.00018391068,0.00036074372,0.0006300908,0.0002503048,0.00032737287,0.0003296782,3144.0,5982.1724,2586.5535,21.371948,0.11893583,0.28934044,0.0052045737,1722.6729,1115.5892,67.99959,-4.7387423e-09,-2.8222925e-07,-0.03749704,0.018012373,0.014428165,neutral
-592.34973,68.133545,3.715248,11.35076,5.038594,-2.9496343,-15.900935,-4.858908,-2.531718,-9.279494,3.9951491,-7.0083165,-3.300278,184.51839,62.893536,26.109505,26.908573,21.853434,12.8201885,15.145785,11.451668,8.207222,16.421988,11.857409,10.670426,9.294305,0.44029626,0.43828574,0.45402846,0.4418214,0.41672814,0.4397962,0.44492447,0.43364534,0.4474491,0.42539456,0.4594905,0.49164036,0.02312316,0.025956288,0.02342209,0.011995645,0.012274782,0.0047340845,0.0036642393,0.0020269712,0.0010764821,0.0007438778,0.0005467116,0.00046877426,0.00012076818,8.123926e-05,5.3182313e-05,0.00013081363,0.00018899061,6.8288624e-05,5.076629e-05,3.7158512e-05,2632.8455,4810.6006,2268.1526,19.812384,0.2617508,0.13727464,0.0035137096,1667.0815,1120.506,112.347145,-9.636189e-08,-2.2731751e-06,-0.0060753897,-0.015426422,0.012016758,calm
-592.29144,65.45308,-1.4598393,11.471993,3.2670743,-4.92188,-15.805495,-5.6281943,-2.2502499,-8.284853,3.8133018,-7.3152013,-5.0710297,188.876,64.06858,25.624224,28.437994,22.61567,11.911731,16.506823,10.387491,9.520016,16.992245,10.556786,11.57031,8.151748,0.32896608,0.3803655,0.31789193,0.32288292,0.3280575,0.37167814,0.4709708,0.4351966,0.40339375,0.35755906,0.39500183,0.3853545,0.023183392,0.035532564,0.026465004,0.013569677,0.013824333,0.0054752002,0.00418457,0.0018477493,0.0013261588,0.0010878895,0.0006053171,0.0006382605,0.00020669564,0.00012000696,5.693476e-05,0.00013991674,0.00022889017,6.892736e-05,4.3398377e-05,3.2560412e-05,2349.492,4214.462,1996.6313,19.810326,0.2970587,0.12528922,0.00366624,1685.7183,1111.0442,107.666016,-1.5615655e-08,2.4098796e-07,0.023467755,-0.03314577,0.023313375,calm
-600.00507,70.02901,-0.4990548,10.738871,10.736537,-3.0174716,-23.791073,1.5441003,-4.1725006,-11.663813,5.9906664,-10.325193,-3.3869007,197.58377,71.05226,30.49929,22.93311,22.47531,15.324303,18.864302,12.676476,11.328107,16.413954,14.610186,11.839536,9.875,0.46387404,0.4126936,0.3222632,0.28273746,0.31987634,0.35928106,0.3925773,0.45283756,0.5414847,0.5243823,0.43230572,0.43616316,0.026233872,0.021639992,0.02339111,0.016473694,0.009763367,0.002815329,0.0014963914,0.0013689985,0.00083003077,0.00077807653,0.00055173255,0.0006585793,0.00019045192,2.8487197e-05,1.7138665e-05,8.617825e-05,0.00051099865,0.00048658732,0.00016049274,6.0442184e-05,2943.795,5174.5117,2370.5754,21.894022,0.103257164,0.27526668,0.003725122,1833.284,1130.601,143.55469,-6.2282574e-08,-9.479306e-07,-0.018513426,0.00061958644,-0.013590159,calm
-506.32706,52.614613,0.5019482,4.440715,2.3253932,-2.1434166,-20.566885,-5.2623796,-5.0398717,-15.347471,4.4520526,-11.198387,-8.082069,202.91599,61.559113,27.861738,22.783073,19.604563,14.911068,18.422506,11.103331,9.97064,17.294947,12.555396,11.53696,10.22204,0.37935832,0.33848357,0.37332472,0.49631464,0.5773137,0.48841614,0.47180933,0.43948707,0.39337975,0.38624793,0.42104733,0.4982663,0.15239143,0.18279362,0.14419247,0.13027123,0.11431241,0.020290915,0.015586299,0.015087938,0.011743432,0.010933715,0.0046693604,0.0047357143,0.0012399307,0.000493176,0.00020580787,0.0016963183,0.004182137,0.0021845878,0.0008254069,0.0005498448,3128.163,5837.1543,2565.6409,21.882969,0.14895806,0.28710938,0.010176569,1812.5184,1122.3826,135.99918,4.5338905e-07,-3.0868343e-06,-0.012983561,-0.0014253949,0.057602342,calm
-510.58463,78.39635,-17.614735,8.564104,-2.6369967,-6.6148167,-24.167578,-5.606096,-5.869182,-16.515873,14.494613,-5.9596,-5.1208286,129.47333,47.63992,37.445843,27.757923,26.436903,11.966208,14.59978,10.320854,12.506902,19.04553,11.908059,20.199299,12.25086,0.43329376,0.44880632,0.4228964,0.4704527,0.47461724,0.41460267,0.36435175,0.4393777,0.46407673,0.359178,0.396298,0.3998098,0.040779907,0.06388127,0.057600852,0.04324024,0.04708807,0.023878166,0.016889742,0.007581013,0.0026386564,0.0016170146,0.0013243862,0.0017051101,0.0005497916,0.00020944347,0.000108787935,0.00046608693,0.0004068384,0.0001484541,6.0201222e-05,6.663286e-05,2286.8503,4450.996,2246.6023,23.233286,0.026551627,0.113378905,0.00580732,1619.3934,1017.8623,86.13281,-3.4563568e-06,8.9497576e-07,-0.036648646,-0.020818433,-0.0724881,calm
-486.85608,59.719524,-8.125073,10.036778,3.153334,-2.9709961,-15.234482,-11.779812,-6.6340775,-12.591119,3.8662922,-8.864267,-6.2485056,172.6882,48.419273,26.06255,26.16363,22.54932,14.004694,15.412212,13.406732,11.393979,15.537879,9.360753,12.931166,8.548067,0.28846857,0.342228,0.42908072,0.4726326,0.4132748,0.38082716,0.48961243,0.43873832,0.3795686,0.38818002,0.37211227,0.30785418,0.138435,0.1707774,0.12524171,0.15383627,0.19363764,0.03744254,0.063115895,0.037237186,0.0145695135,0.0069123656,0.003830257,0.0043838113,0.0015913319,0.0008616074,0.0004107469,0.00094214425,0.0011954367,0.0005033649,0.00033976173,0.00027322734,2721.0303,5096.495,2433.8152,22.74783,0.060221396,0.20001127,0.010058282,1825.9232,1120.3872,129.19922,-1.25272345e-05,4.458589e-06,-0.01745034,0.02165035,0.0011681448,calm
-497.42163,55.0585,-1.1553762,10.589714,5.442474,-1.1694378,-18.387281,-5.1243143,-5.775602,-13.975755,9.317697,-8.296049,-5.7882905,197.02588,62.496056,29.973951,23.723011,21.004107,14.762291,20.726532,11.951903,9.921761,16.943256,10.492364,13.570033,11.837478,0.3032679,0.3274275,0.5007585,0.62003213,0.49970862,0.37569007,0.4204564,0.40748206,0.4200634,0.5019457,0.48971736,0.36766255,0.1837133,0.17990969,0.21864243,0.1653773,0.1102495,0.03947432,0.051321924,0.035086494,0.01864088,0.008600856,0.004355635,0.0052717295,0.0019392045,0.00079071335,0.00028533372,0.0018042151,0.004216051,0.0023464607,0.0007073325,0.0006029834,2931.1238,5540.576,2483.7163,22.486525,0.06163801,0.24180439,0.01150552,1619.5625,1088.7814,129.19922,-2.6752664e-06,-1.0719913e-06,-0.004852604,0.05351905,0.07014675,calm
-495.3494,52.82426,0.7341597,9.065016,2.1589339,0.12976544,-18.364668,-7.0333986,-5.0924954,-15.336608,9.647726,-11.463469,-6.78684,188.84013,63.61654,31.322191,24.458504,21.970078,14.17383,18.60614,12.513701,9.913298,18.20603,12.435105,11.744611,9.857044,0.30064115,0.29257306,0.4306042,0.49106634,0.5955686,0.471543,0.44445702,0.42023745,0.43556988,0.4295412,0.41219324,0.4082217,0.14660425,0.16934687,0.20836566,0.16627172,0.09730082,0.03223695,0.036544632,0.022810932,0.010587149,0.0076933303,0.0048690503,0.0056003346,0.0016821545,0.00072096277,0.00028170153,0.0021655497,0.0050080568,0.0033014985,0.0013091848,0.0010731859,2979.4966,5579.5015,2473.0469,22.646933,0.07140798,0.25535232,0.011046254,1678.5604,1080.592,143.55469,3.5335935e-07,1.0153321e-06,0.03438425,0.000618051,0.07020066,calm
-509.04364,67.9021,-9.63422,7.2105203,3.4361825,-1.8884768,-18.527725,-11.33391,-9.75505,-13.010103,3.2154043,-8.059823,-5.9919224,167.20358,56.49106,31.606176,23.660177,24.158556,16.336014,18.04214,13.013954,10.84105,17.287893,10.967524,11.92267,9.212143,0.32626438,0.33189765,0.42804322,0.58343416,0.5160121,0.42592335,0.40494442,0.34520277,0.41912904,0.46097204,0.39076394,0.3979816,0.079157196,0.18674016,0.31429932,0.22163688,0.06555801,0.015287055,0.0147313615,0.019533634,0.020641042,0.009699633,0.0057635535,0.003301704,0.0013926373,0.0006944036,0.00021238888,0.00037357485,0.00066999404,0.0008622173,0.00053249317,0.00020290463,2624.4426,4956.1978,2366.8933,21.934189,0.06624753,0.22134541,0.009803598,1522.4447,1025.5802,117.453835,2.1170075e-05,-3.6091665e-06,-0.018881913,0.0010427145,-0.016152367,happy
-489.93945,62.93837,-14.448307,-0.60722685,-4.9188504,-1.6009369,-17.649199,-12.6193905,-10.331675,-14.780767,1.5305831,-11.236565,-7.1857276,170.07123,53.14082,27.417965,19.757898,25.411997,15.818468,18.88168,14.200554,12.305574,16.940924,10.859597,13.047245,11.080553,0.29630297,0.35123807,0.40338922,0.4341505,0.40281108,0.3966711,0.37031245,0.3624721,0.4720486,0.499068,0.46553776,0.41659614,0.16524088,0.24878478,0.45301744,0.4278623,0.18748556,0.041077733,0.07194658,0.038464453,0.022789607,0.00791077,0.0037529843,0.0034079691,0.0009919489,0.000704624,0.0003568716,0.0010064634,0.0011102805,0.0006960228,0.00033130468,0.00027361128,2708.674,5319.032,2488.4143,21.731369,0.059911143,0.19293495,0.012851558,1596.5883,1052.8457,198.76804,1.8777496e-06,4.2054722e-07,-0.050097737,-0.011908284,-0.053569548,happy
-508.62598,51.12015,-8.417668,3.9792848,0.50756294,-2.8407984,-21.929583,-10.972249,-8.486409,-14.066681,-0.7800053,-11.192679,-6.0740623,169.49622,59.05691,30.751404,18.217916,21.735106,14.124669,22.159061,15.12597,12.75783,19.626455,8.813562,12.607197,9.153131,0.3005389,0.35571635,0.3369034,0.371182,0.33388066,0.35807875,0.4064276,0.3917533,0.4441366,0.40584382,0.3551475,0.35421795,0.10089693,0.2449672,0.50514823,0.24735747,0.18074279,0.015773447,0.027288549,0.037052948,0.03187856,0.0134639535,0.00672251,0.005496332,0.0010414359,0.0008177302,0.00032467148,0.0010003147,0.0019113587,0.0017315869,0.0006553935,0.00026536314,2709.688,4783.104,2126.79,21.882566,0.22740152,0.20282452,0.0115705505,1757.8058,1111.3773,184.57031,6.6363555e-08,2.5848806e-07,-0.023051016,-0.04945245,-0.025712522,happy
-540.4611,54.803516,-3.6406395,3.2638814,-2.8815246,2.4232101,-19.965174,-10.44433,-6.870264,-13.05493,1.6593105,-9.153763,-4.651586,166.05809,64.51209,31.401306,20.902168,20.286257,13.784067,21.522173,14.151288,12.296796,20.220806,10.8255205,12.926414,7.8518205,0.19853757,0.19812314,0.2543691,0.2423388,0.2907766,0.29860404,0.3137614,0.39782715,0.36450967,0.3663215,0.3181985,0.27288187,0.071463674,0.10540827,0.18295212,0.12480539,0.13505185,0.008435708,0.021871272,0.016834171,0.0067872256,0.0033110364,0.0020441336,0.0016800358,0.0002591526,0.0002461243,0.00021609938,0.0005616934,0.0016684918,0.0011344551,0.0003055984,0.00015474438,2045.8812,3554.4692,1683.0692,20.974155,0.30347478,0.11891902,0.0078080324,1452.7391,1043.3147,67.99959,-1.43489105e-08,-4.4952824e-07,0.034808185,-0.0034767177,0.00040918947,happy
-394.88367,43.194157,-12.541213,-0.6667351,-9.67608,-5.4363375,-19.291986,-12.105019,-9.782681,-17.242002,1.2407268,-10.533394,-8.952927,152.18689,43.429558,29.94265,21.521763,28.699669,13.79316,20.28949,13.80838,12.981557,12.929942,7.58572,11.753247,11.184186,0.46178934,0.5603732,0.47930098,0.3931372,0.3554796,0.3043489,0.2611793,0.31863496,0.43212673,0.35662985,0.28331876,0.33865404,0.43171844,0.9724034,2.082788,1.7672805,2.3525143,0.23894586,0.20664689,0.23749264,0.09731225,0.051089045,0.025993623,0.019072402,0.0062954575,0.010277157,0.008797096,0.013193276,0.008351301,0.0021060263,0.0013598083,0.0022742637,3011.5542,5793.9224,2549.0745,22.521118,0.07382755,0.2055326,0.029159207,1807.1388,1091.7887,143.55469,1.1989799e-05,8.18823e-06,-0.057631616,-0.004470844,-0.046009824,happy
-370.3738,34.527752,-20.40346,0.25597546,-8.095722,-2.4167254,-16.40224,-13.857368,-12.278864,-15.702885,0.8531441,-10.674391,-9.308579,155.22534,41.033894,32.84375,25.652605,28.347511,12.302771,22.051447,11.985639,13.419609,13.652026,9.815679,12.604162,10.026934,0.39899155,0.43929037,0.4389774,0.40536368,0.37238532,0.31173763,0.34159982,0.36331666,0.359715,0.35162485,0.34593394,0.37698352,0.4696634,0.84077907,2.7924004,2.1820183,5.09386,0.7026157,1.3782603,1.9317794,0.36793178,0.182028,0.07926315,0.064062364,0.01944175,0.039020132,0.018171394,0.034576535,0.019010292,0.0045345053,0.0037666166,0.0045122285,2999.4084,5785.309,2528.3186,23.743093,0.05386902,0.17875977,0.039333254,1631.3765,1038.3994,103.359375,4.7998533e-06,1.2183945e-05,-0.023430929,0.0056219064,-0.024469374,happy
-305.53558,35.62995,-7.8441834,-2.053611,-13.292963,-4.9919662,-16.723133,-15.55028,-13.982195,-20.48146,-4.8388157,-7.3639627,-12.737688,170.66785,43.149998,25.35246,22.536121,36.630413,15.621634,15.576222,16.675724,12.728991,15.647964,10.830883,10.165523,10.065535,0.30333802,0.39836454,0.41817224,0.38372973,0.3701495,0.33711773,0.287772,0.28803033,0.32222283,0.3859014,0.4428461,0.42284063,0.45653313,2.6792395,4.707866,9.297414,1.7029045,6.1610446,1.2765261,0.53461367,0.48801845,0.29161283,0.0803091,0.12562048,0.034196865,0.024922106,0.056620147,0.055750743,0.033167265,0.015851596,0.014094582,0.013033399,3085.1843,5994.4297,2640.3127,22.234556,0.04749993,0.17395207,0.055725455,1429.6912,994.2419,135.99918,8.015027e-06,3.877552e-06,-0.017579736,-0.0056954846,-0.055074695,happy
-371.5148,45.841206,-9.737262,-5.7154794,-6.917057,-1.2118218,-19.936886,-12.147245,-10.817261,-18.109913,-0.48037574,-12.6252575,-8.736758,136.57404,48.002735,31.709154,22.75394,29.556667,14.721306,19.971529,14.48707,14.415807,17.725502,9.912097,14.169961,11.97757,0.38885784,0.39367115,0.4770008,0.4170305,0.31402934,0.31780466,0.37115082,0.3837345,0.40930104,0.43258303,0.4636565,0.41890162,0.3915047,2.087339,3.0086434,1.2765931,0.6949146,0.26492977,0.37663338,0.20329094,0.091394044,0.062467907,0.026598636,0.023027372,0.004652635,0.0025112876,0.0015109016,0.0051097274,0.006496176,0.00584935,0.0061310926,0.005563523,2912.7551,5606.5835,2509.5483,22.134706,0.04476559,0.18346229,0.030080669,1482.2288,989.2558,143.55469,-3.5200223e-06,2.2251738e-06,-0.039403375,0.03551679,0.028292194,happy
-640.41895,73.830376,-0.6841496,11.460643,6.887865,-0.18235788,-13.386368,-6.083979,-3.3518054,-9.005412,-0.22095153,-6.042953,-5.195677,187.20679,65.554306,25.381208,24.526043,19.355484,11.078754,18.398623,10.637104,13.967161,18.496004,9.420278,13.80893,10.473727,0.45012566,0.5696654,0.53508484,0.50239116,0.4797298,0.43486717,0.43070912,0.49671027,0.5357129,0.5632233,0.54120535,0.4933298,0.016143348,0.022374403,0.015335512,0.011968174,0.010195749,0.0019490896,0.0037994904,0.0027634217,0.0007269701,0.0004965011,0.00052459916,0.0003472135,0.0001210895,4.6370573e-05,3.841873e-05,3.8671977e-05,5.0461702e-05,5.3075328e-05,3.7788606e-05,4.4912565e-05,3007.3433,5397.96,2470.5999,20.267212,0.15751833,0.21505785,0.0028474592,1707.2899,1137.0498,117.453835,-6.886072e-08,-1.5018505e-06,-0.010862949,0.022317981,0.00017638551,sad
-632.2335,74.36639,-2.106726,8.174165,6.378682,-2.784144,-12.884467,-7.1055713,-3.0822532,-8.361121,-2.4526865,-5.2169423,-5.1410456,180.65459,62.07088,26.220207,22.663387,18.827244,10.958714,17.049446,12.359642,11.873077,16.558498,8.453078,12.316859,11.814098,0.51524836,0.5969689,0.61234003,0.5966587,0.5546333,0.47169995,0.43226779,0.47602755,0.48887843,0.51811415,0.52633476,0.5019246,0.018536197,0.022378422,0.019224484,0.005786206,0.0026392918,0.0010145558,0.0007742117,0.0005687285,0.00037422046,0.00039796828,0.00024738017,0.00011800336,5.1509087e-05,4.5792312e-05,4.140513e-05,2.1106982e-05,4.3328146e-05,3.747644e-05,2.577639e-05,1.952101e-05,2940.7146,5228.8413,2455.294,19.987944,0.18242744,0.21652645,0.0027752675,1704.5868,1112.6637,129.19922,-3.7579647e-07,-4.022165e-05,-0.028538175,0.012776283,-0.02352454,sad
-569.2166,62.399258,-8.165338,12.514354,4.7517853,-3.156213,-16.284351,-10.200563,-6.052289,-11.103797,-0.1107335,-7.154779,-5.998551,164.07643,60.872128,31.05383,22.08424,17.244413,10.747755,15.657277,11.425065,10.357679,17.832253,10.164864,12.0145235,12.627695,0.4496674,0.53022337,0.50631845,0.449738,0.4759405,0.39669335,0.29753873,0.31131256,0.42818663,0.5164903,0.4231988,0.47414288,0.03823212,0.037623756,0.049962513,0.043156795,0.013615647,0.005366676,0.0104842195,0.003855729,0.0013790252,0.0012893167,0.0008084594,0.00077857496,0.0002876405,0.00015936249,0.00024382524,0.0003235678,0.00049247657,0.00026326632,0.00021641394,0.0002151978,2730.0059,5045.1465,2393.8733,22.017054,0.08336818,0.25994968,0.0047524767,1767.3287,1127.7922,99.38402,-2.3121065e-05,-8.1175174e-05,0.017310984,0.026124127,-0.029289735,sad
-578.3364,68.620514,-1.4962745,12.613734,4.9653783,1.2691396,-19.247293,-9.01873,-4.646926,-11.774265,0.9260445,-4.428,-5.7335773,169.466,59.444557,28.969997,20.67563,17.388268,10.496413,17.555012,11.2420845,11.05169,18.057974,9.05749,13.924955,14.616025,0.5423545,0.51677716,0.4895409,0.4754629,0.49946365,0.49877167,0.38371968,0.34168035,0.39115456,0.38533455,0.44086453,0.59262496,0.037611004,0.03198979,0.037823707,0.028713608,0.0110395895,0.004386248,0.010567187,0.004716852,0.00097372313,0.0007310927,0.0008018469,0.0008744351,0.0002327811,8.2511026e-05,0.00017763213,0.00042852396,0.00078914844,0.0003397752,0.0002797187,0.00030298627,2633.8909,5105.771,2426.4126,21.60512,0.051289763,0.24504207,0.00440589,1307.3596,959.6315,151.99908,-0.0001421312,1.4638707e-07,0.038392022,-0.052895185,-0.006224845,sad
-478.60748,75.41406,-18.148186,-3.0826473,-2.7544053,-9.164701,-22.369408,-21.321573,-20.800848,-24.47051,-6.4060216,-11.17821,-12.618213,151.09259,57.95806,32.842617,23.725367,26.142405,15.976729,16.655529,17.80638,17.351826,17.947357,11.014892,11.79766,12.112584,0.28510836,0.35388818,0.3595189,0.38110074,0.4078889,0.40457126,0.3905112,0.47164035,0.4454168,0.4013905,0.39816543,0.3695988,0.047030766,0.6174176,0.77772063,0.33477616,0.07911674,0.05181399,0.09875883,0.0921118,0.03615966,0.009289802,0.0054258015,0.0037653858,0.001682799,0.000644968,0.00022953296,0.00039627386,0.00046968844,0.00053705985,0.00017394785,0.00017669275,2333.7495,4434.68,2201.6274,22.070658,0.05035591,0.20034932,0.015072637,1493.5424,1029.0106,103.359375,-2.3679972e-07,-4.9372085e-07,-0.013047828,0.009244212,0.011495838,sad
-423.43964,63.73891,-11.473851,4.7990265,-1.2530513,-4.650228,-19.511375,-18.700071,-13.164473,-17.316933,-4.2893734,-13.291938,-12.905516,163.14928,45.158768,27.203955,19.727674,24.749422,16.318785,17.415564,15.788272,12.046315,14.149916,8.371184,12.493222,10.932006,0.26503235,0.33095843,0.3842274,0.44699523,0.38378283,0.35429776,0.3117911,0.3193755,0.38109264,0.3366244,0.3400689,0.2749563,0.17257454,1.5996765,1.5112789,0.5767519,0.30186117,0.09383217,0.091593616,0.07481547,0.05743158,0.020157136,0.012030495,0.011311605,0.0038620844,0.0032040998,0.0021692356,0.0015288816,0.0013862163,0.00088429876,0.0004465191,0.00047120173,2464.5867,4967.793,2475.6968,21.27272,0.04477478,0.1256498,0.022283636,1443.3539,1029.2025,123.046875,4.088445e-06,1.3207671e-06,-0.032349125,-0.029268064,-0.018250385,sad
